Station,date,Flow_cfs_md,wet_within_72
J01-9224-2 (J01P25),2023-08-10,0.082,FALSE
J01-9224-2 (J01P25),2023-08-11,0.082,FALSE
J01-9224-2 (J01P25),2023-08-12,0.081,FALSE
J01-9224-2 (J01P25),2023-08-13,0.082,FALSE
J01-9224-2 (J01P25),2023-08-14,0.082,FALSE
J01-9224-2 (J01P25),2023-08-15,0.083,FALSE
J01-9224-2 (J01P25),2023-08-16,0.082,FALSE
J01-9224-2 (J01P25),2023-08-17,0.081,FALSE
J01-9224-2 (J01P25),2023-08-18,0.081,FALSE
J01-9224-2 (J01P25),2023-08-19,0.081,FALSE
J01-9224-2 (J01P25),2023-08-20,0.184,FALSE
J01-9224-2 (J01P25),2023-08-26,0.081,FALSE
J01-9224-2 (J01P25),2023-08-27,0.081,FALSE
J01-9224-2 (J01P25),2023-08-28,0.081,FALSE
J01-9224-2 (J01P25),2023-08-29,0.081,FALSE
J01-9224-2 (J01P25),2023-08-30,0.081,FALSE
J01-9224-2 (J01P25),2023-08-31,0.081,FALSE
J01-9224-2 (J01P25),2023-09-01,0.081,FALSE
J01-9224-2 (J01P25),2023-09-02,0.082,FALSE
J01-9224-2 (J01P25),2023-09-03,0.081,FALSE
J01-9224-2 (J01P25),2023-09-04,0.08,FALSE
J01-9224-2 (J01P25),2023-09-05,0.081,FALSE
J01-9224-2 (J01P25),2023-09-06,0.081,FALSE
J01-9224-2 (J01P25),2023-09-07,0.081,FALSE
J01-9224-2 (J01P25),2023-09-08,0.082,FALSE
J01-9224-2 (J01P25),2023-09-09,0.082,FALSE
J01-9224-2 (J01P25),2023-09-10,0.083,FALSE
J01-9224-2 (J01P25),2023-09-11,0.082,FALSE
J01-9224-2 (J01P25),2023-09-12,0.081,FALSE
J01-9224-2 (J01P25),2023-09-13,0.081,FALSE
J01-9224-2 (J01P25),2023-09-14,0.081,FALSE
J01-9224-2 (J01P25),2023-09-15,0.082,FALSE
J01-9224-2 (J01P25),2023-09-16,0.082,FALSE
J01-9224-2 (J01P25),2023-09-17,0.082,FALSE
J01-9224-2 (J01P25),2023-09-18,0.082,FALSE
J01-9224-2 (J01P25),2023-09-19,0.08,FALSE
J01-9224-2 (J01P25),2023-09-20,0.081,FALSE
J01-9224-2 (J01P25),2023-09-21,0.08,FALSE
J01-9224-2 (J01P25),2023-09-22,0.08,FALSE
J01-9224-2 (J01P25),2023-09-23,0.08,FALSE
J01-9224-2 (J01P25),2023-09-24,0.08,FALSE
J01-9224-2 (J01P25),2023-09-25,0.08,FALSE
J01-9224-2 (J01P25),2023-09-26,0.08,FALSE
J01-9224-2 (J01P25),2023-09-27,0.08,FALSE
J01-9224-2 (J01P25),2023-09-28,0.081,FALSE
J01-9224-2 (J01P25),2023-09-29,0.082,FALSE
J01-9224-2 (J01P25),2023-09-30,0.08,FALSE
J01-9224-2 (J01P25),2023-10-05,0.082,FALSE
J01-9224-2 (J01P25),2023-10-06,0.09,FALSE
J01-9224-2 (J01P25),2023-10-07,0.085,FALSE
J01-9224-2 (J01P25),2023-10-08,0.081,FALSE
J01-9224-2 (J01P25),2023-10-09,0.08,FALSE
J01-9224-2 (J01P25),2023-10-10,0.081,FALSE
J01-9224-2 (J01P25),2023-10-11,0.081,FALSE
J01-9224-2 (J01P25),2023-10-12,0.079,FALSE
J01-9224-2 (J01P25),2023-10-13,0.079,FALSE
J01-9224-2 (J01P25),2023-10-14,0.08,FALSE
J01-9224-2 (J01P25),2023-10-15,0.08,FALSE
J01-9224-2 (J01P25),2023-10-16,0.08,FALSE
J01-9224-2 (J01P25),2023-10-17,0.081,FALSE
J01-9224-2 (J01P25),2023-10-18,0.081,FALSE
J01-9224-2 (J01P25),2023-10-19,0.081,FALSE
J01-9224-2 (J01P25),2023-10-20,0.08,FALSE
J01-9224-2 (J01P25),2023-10-21,0.08,FALSE
J01-9224-2 (J01P25),2023-10-22,0.08,FALSE
J01-9224-2 (J01P25),2023-10-23,0.08,FALSE
J01-9224-2 (J01P25),2023-10-24,0.079,FALSE
J01-9224-2 (J01P25),2023-10-25,0.079,FALSE
J01-9224-2 (J01P25),2023-10-26,0.079,FALSE
J01-9224-2 (J01P25),2023-10-27,0.078,FALSE
J01-9224-2 (J01P25),2023-10-28,0.078,FALSE
J01-9224-2 (J01P25),2023-10-29,0.077,FALSE
J01-9224-2 (J01P25),2023-10-30,0.077,FALSE
J01-9224-2 (J01P25),2023-10-31,0.077,FALSE
J01-9224-2 (J01P25),2023-11-01,0.077,FALSE
J01-9224-2 (J01P25),2023-11-02,0.078,FALSE
J01-9224-2 (J01P25),2023-11-03,0.078,FALSE
J01-9224-2 (J01P25),2023-11-04,0.078,FALSE
J01-9224-2 (J01P25),2023-11-05,0.079,FALSE
J01-9224-2 (J01P25),2023-11-06,0.08,FALSE
J01-9224-2 (J01P25),2023-11-07,0.08,FALSE
K01-12058-1 (K01P08),2023-04-28,0.081,FALSE
K01-12058-1 (K01P08),2023-04-29,0.084,FALSE
K01-12058-1 (K01P08),2023-04-30,0.063,FALSE
K01-12058-1 (K01P08),2023-05-01,0.068,FALSE
K01-12058-1 (K01P08),2023-05-02,0.065,FALSE
K01-12058-1 (K01P08),2023-05-03,0.078,FALSE
K01-12058-1 (K01P08),2023-05-04,1.82,FALSE
K01-12058-1 (K01P08),2023-05-09,0.101,FALSE
K01-12058-1 (K01P08),2023-05-10,0.067,FALSE
K01-12058-1 (K01P08),2023-05-11,0.083,FALSE
K01-12058-1 (K01P08),2023-05-12,0.1,FALSE
K01-12058-1 (K01P08),2023-05-13,0.083,FALSE
K01-12058-1 (K01P08),2023-05-14,0.098,FALSE
K01-12058-1 (K01P08),2023-05-15,0.09,FALSE
K01-12058-1 (K01P08),2023-05-16,0.107,FALSE
K01-12058-1 (K01P08),2023-05-17,0.081,FALSE
K01-12058-1 (K01P08),2023-05-18,0.073,FALSE
K01-12058-1 (K01P08),2023-05-19,0.084,FALSE
K01-12058-1 (K01P08),2023-05-20,0.102,FALSE
K01-12058-1 (K01P08),2023-05-21,0.101,FALSE
K01-12058-1 (K01P08),2023-05-22,0.092,FALSE
K01-12058-1 (K01P08),2023-05-23,0.092,FALSE
K01-12058-1 (K01P08),2023-05-24,0.108,FALSE
K01-12058-1 (K01P08),2023-05-25,0.081,FALSE
K01-12058-1 (K01P08),2023-05-26,0.082,FALSE
K01-12058-1 (K01P08),2023-05-27,0.096,FALSE
K01-12058-1 (K01P08),2023-05-28,0.09,FALSE
K01-12058-1 (K01P08),2023-05-29,0.089,FALSE
K01-12058-1 (K01P08),2023-05-30,0.512,FALSE
K01-12058-1 (K01P08),2023-05-31,0.087,FALSE
K01-12058-1 (K01P08),2023-06-01,0.099,FALSE
K01-12058-1 (K01P08),2023-06-02,0.1,FALSE
K01-12058-1 (K01P08),2023-06-03,0.095,FALSE
K01-12058-1 (K01P08),2023-06-04,0.094,FALSE
K01-12058-1 (K01P08),2023-06-05,0.071,FALSE
K01-12058-1 (K01P08),2023-06-06,0.064,FALSE
K01-12058-1 (K01P08),2023-06-07,0.088,FALSE
K01-12058-1 (K01P08),2023-06-08,0.091,FALSE
K01-12058-1 (K01P08),2023-06-09,0.082,FALSE
K01-12058-1 (K01P08),2023-06-10,0.077,FALSE
K01-12058-1 (K01P08),2023-06-11,0.073,FALSE
K01-12058-1 (K01P08),2023-06-12,0.084,FALSE
K01-12058-1 (K01P08),2023-06-13,0.088,FALSE
K01-12058-1 (K01P08),2023-06-14,0.084,FALSE
K01-12058-1 (K01P08),2023-06-15,0.143,FALSE
K01-12058-1 (K01P08),2023-06-16,0.106,FALSE
K01-12058-1 (K01P08),2023-06-17,0.12,FALSE
K01-12058-1 (K01P08),2023-06-18,0.052,FALSE
K01-12058-1 (K01P08),2023-06-19,0.065,FALSE
K01-12058-1 (K01P08),2023-06-20,0.079,FALSE
K01-12058-1 (K01P08),2023-06-21,0.083,FALSE
K01-12058-1 (K01P08),2023-06-22,0.061,FALSE
K01-12058-1 (K01P08),2023-06-23,0.069,FALSE
K01-12058-1 (K01P08),2023-06-24,0.078,FALSE
K01-12058-1 (K01P08),2023-06-25,0.082,FALSE
K01-12058-1 (K01P08),2023-06-26,0.078,FALSE
K01-12058-1 (K01P08),2023-06-27,0.082,FALSE
K01-12058-1 (K01P08),2023-06-28,0.063,FALSE
K01-12058-1 (K01P08),2023-06-29,0.071,FALSE
K01-12058-1 (K01P08),2023-06-30,0.109,FALSE
K01-12058-1 (K01P08),2023-07-01,0.082,FALSE
K01-12058-1 (K01P08),2023-07-02,0.091,FALSE
K01-12058-1 (K01P08),2023-07-03,0.063,FALSE
K01-12058-1 (K01P08),2023-07-04,0.069,FALSE
K01-12058-1 (K01P08),2023-07-05,0.071,FALSE
K01-12058-1 (K01P08),2023-07-06,0.058,FALSE
K01-12058-1 (K01P08),2023-07-07,0.07,FALSE
K01-12058-1 (K01P08),2023-07-08,0.076,FALSE
K01-12058-1 (K01P08),2023-07-09,0.075,FALSE
K01-12058-1 (K01P08),2023-07-10,0.085,FALSE
K01-12058-1 (K01P08),2023-07-11,0.086,FALSE
K01-12058-1 (K01P08),2023-07-12,0.047,FALSE
K01-12058-1 (K01P08),2023-07-13,0.075,FALSE
K01-12058-1 (K01P08),2023-07-14,0.078,FALSE
K01-12058-1 (K01P08),2023-07-15,0.082,FALSE
K01-12058-1 (K01P08),2023-07-16,0.089,FALSE
K01-12058-1 (K01P08),2023-07-17,0.106,FALSE
K01-12058-1 (K01P08),2023-07-18,0.087,FALSE
K01-12058-1 (K01P08),2023-07-19,0.052,FALSE
K01-12058-1 (K01P08),2023-07-20,0.079,FALSE
K01-12058-1 (K01P08),2023-07-21,0.081,FALSE
K01-12058-1 (K01P08),2023-07-22,0.096,FALSE
K01-12058-1 (K01P08),2023-07-23,0.072,FALSE
K01-12058-1 (K01P08),2023-07-24,0.125,FALSE
K01-12058-1 (K01P08),2023-07-25,0.078,FALSE
K01-12058-1 (K01P08),2023-07-26,0.061,FALSE
K01-12058-1 (K01P08),2023-07-27,0.087,FALSE
K01-12058-1 (K01P08),2023-07-28,0.068,FALSE
K01-12058-1 (K01P08),2023-07-29,0.103,FALSE
K01-12058-1 (K01P08),2023-07-30,0.082,FALSE
K01-12058-1 (K01P08),2023-07-31,0.094,FALSE
K01-12058-1 (K01P08),2023-08-01,0.122,FALSE
K01-12058-1 (K01P08),2023-08-02,0.094,FALSE
K01-12058-1 (K01P08),2023-08-03,0.066,FALSE
K01-12058-1 (K01P08),2023-08-04,0.076,FALSE
K01-12058-1 (K01P08),2023-08-05,0.096,FALSE
K01-12058-1 (K01P08),2023-08-06,0.092,FALSE
K01-12058-1 (K01P08),2023-08-07,0.084,FALSE
K01-12058-1 (K01P08),2023-08-08,0.102,FALSE
K01-12058-1 (K01P08),2023-08-09,0.103,FALSE
K01-12058-1 (K01P08),2023-08-10,0.104,FALSE
K01-12058-1 (K01P08),2023-08-11,0.09,FALSE
K01-12058-1 (K01P08),2023-08-12,0.072,FALSE
K01-12058-1 (K01P08),2023-08-13,0.096,FALSE
K01-12058-1 (K01P08),2023-08-14,0.12,FALSE
K01-12058-1 (K01P08),2023-08-15,0.091,FALSE
K01-12058-1 (K01P08),2023-08-16,0.082,FALSE
K01-12058-1 (K01P08),2023-08-17,0.085,FALSE
K01-12058-1 (K01P08),2023-08-18,0.086,FALSE
K01-12058-1 (K01P08),2023-08-19,0.071,FALSE
K01-12058-1 (K01P08),2023-08-20,14.2,FALSE
K01-12058-1 (K01P08),2023-08-26,0.102,FALSE
K01-12058-1 (K01P08),2023-08-27,0.092,FALSE
K01-12058-1 (K01P08),2023-08-28,0.081,FALSE
K01-12058-1 (K01P08),2023-08-29,0.064,FALSE
K01-12058-1 (K01P08),2023-08-30,0.109,FALSE
K01-12058-1 (K01P08),2023-08-31,0.12,FALSE
K01-12058-1 (K01P08),2023-09-01,0.124,FALSE
K01-12058-1 (K01P08),2023-09-02,0.177,FALSE
K01-12058-1 (K01P08),2023-09-03,0.128,FALSE
K01-12058-1 (K01P08),2023-09-04,0.08,FALSE
K01-12058-1 (K01P08),2023-09-05,0.101,FALSE
K01-12058-1 (K01P08),2023-09-06,0.121,FALSE
K01-12058-1 (K01P08),2023-09-07,0.115,FALSE
K01-12058-1 (K01P08),2023-09-08,0.09,FALSE
K01-12058-1 (K01P08),2023-09-09,0.107,FALSE
K01-12058-1 (K01P08),2023-09-10,0.145,FALSE
K01-12058-1 (K01P08),2023-09-11,0.099,FALSE
K01-12058-1 (K01P08),2023-09-12,0.097,FALSE
K01-12058-1 (K01P08),2023-09-13,0.088,FALSE
K01-12058-1 (K01P08),2023-09-14,0.098,FALSE
K01-12058-1 (K01P08),2023-09-15,0.116,FALSE
K01-12058-1 (K01P08),2023-09-16,0.107,FALSE
K01-12058-1 (K01P08),2023-09-17,0.125,FALSE
K01-12058-1 (K01P08),2023-09-18,0.119,FALSE
K01-12058-1 (K01P08),2023-09-19,0.109,FALSE
K01-12058-1 (K01P08),2023-09-20,0.104,FALSE
K01-12058-1 (K01P08),2023-09-21,0.098,FALSE
K01-12058-1 (K01P08),2023-09-22,0.107,FALSE
K01-12058-1 (K01P08),2023-09-23,0.117,FALSE
K01-12058-1 (K01P08),2023-09-24,0.133,FALSE
K01-12058-1 (K01P08),2023-09-25,0.116,FALSE
K01-12058-1 (K01P08),2023-09-26,0.132,FALSE
K01-12058-1 (K01P08),2023-09-27,0.124,FALSE
K01-12058-1 (K01P08),2023-09-28,0.127,FALSE
K01-12058-1 (K01P08),2023-09-29,0.12,FALSE
K01-12058-1 (K01P08),2023-09-30,0.142,FALSE
K01-12058-1 (K01P08),2023-10-05,0.082,FALSE
K01-12058-1 (K01P08),2023-10-06,0.096,FALSE
K01-12058-1 (K01P08),2023-10-07,0.084,FALSE
K01-12058-1 (K01P08),2023-10-08,0.066,FALSE
K01-12058-1 (K01P08),2023-10-09,0.097,FALSE
K01-12058-1 (K01P08),2023-10-10,0.132,FALSE
K01-12058-1 (K01P08),2023-10-11,0.091,FALSE
K01-12058-1 (K01P08),2023-10-12,0.094,FALSE
K01-12058-1 (K01P08),2023-10-13,0.094,FALSE
K01-12058-1 (K01P08),2023-10-14,0.095,FALSE
K01-12058-1 (K01P08),2023-10-15,0.062,FALSE
K01-12058-1 (K01P08),2023-10-16,0.092,FALSE
K01-12058-1 (K01P08),2023-10-17,0.091,FALSE
K01-12058-1 (K01P08),2023-10-18,0.103,FALSE
K01-12058-1 (K01P08),2023-10-19,0.083,FALSE
K01-12058-1 (K01P08),2023-10-20,0.052,FALSE
K01-12058-1 (K01P08),2023-10-21,0.086,FALSE
K01-12058-1 (K01P08),2023-10-22,0.089,FALSE
K01-12058-1 (K01P08),2023-10-23,0.121,FALSE
K01-12058-1 (K01P08),2023-10-24,0.101,FALSE
K01-12058-1 (K01P08),2023-10-25,0.1,FALSE
K01-12058-1 (K01P08),2023-10-26,0.105,FALSE
K01-12058-1 (K01P08),2023-10-27,0.092,FALSE
K01-12058-1 (K01P08),2023-10-28,0.1,FALSE
K01-12058-1 (K01P08),2023-10-29,0.134,FALSE
K01-12058-1 (K01P08),2023-10-30,0.108,FALSE
K01-12058-1 (K01P08),2023-10-31,0.14,FALSE
K01-12058-1 (K01P08),2023-11-01,0.104,FALSE
K01-12058-1 (K01P08),2023-11-02,0.089,FALSE
L02-246-1 (L11P01),2023-04-26,0.021,FALSE
L02-246-1 (L11P01),2023-04-27,0.022,FALSE
L02-246-1 (L11P01),2023-04-28,0.024,FALSE
L02-246-1 (L11P01),2023-04-29,0.023,FALSE
L02-246-1 (L11P01),2023-04-30,0.021,FALSE
L02-246-1 (L11P01),2023-05-01,0.021,FALSE
L02-246-1 (L11P01),2023-05-02,0.019,FALSE
L02-246-1 (L11P01),2023-05-03,0.019,FALSE
L02-246-1 (L11P01),2023-05-04,0.025,FALSE
L02-246-1 (L11P01),2023-05-09,0.024,FALSE
L02-246-1 (L11P01),2023-05-10,0.024,FALSE
L02-246-1 (L11P01),2023-05-11,0.025,FALSE
L02-246-1 (L11P01),2023-05-12,0.025,FALSE
L02-246-1 (L11P01),2023-05-13,0.025,FALSE
L02-246-1 (L11P01),2023-05-14,0.026,FALSE
L02-246-1 (L11P01),2023-05-15,0.026,FALSE
L02-246-1 (L11P01),2023-05-16,0.027,FALSE
L02-246-1 (L11P01),2023-05-17,0.027,FALSE
L02-246-1 (L11P01),2023-05-18,0.027,FALSE
L02-246-1 (L11P01),2023-05-19,0.028,FALSE
L02-246-1 (L11P01),2023-05-20,0.028,FALSE
L02-246-1 (L11P01),2023-05-21,0.028,FALSE
L02-246-1 (L11P01),2023-05-22,0.029,FALSE
L02-246-1 (L11P01),2023-05-23,0.029,FALSE
L02-246-1 (L11P01),2023-05-28,0.031,FALSE
L02-246-1 (L11P01),2023-05-29,0.032,FALSE
L02-246-1 (L11P01),2023-06-03,0.033,FALSE
L02-246-1 (L11P01),2023-06-04,0.03,FALSE
L02-246-1 (L11P01),2023-06-05,0.025,FALSE
L02-246-1 (L11P01),2023-06-06,0.024,FALSE
L02-246-1 (L11P01),2023-06-07,0.027,FALSE
L02-246-1 (L11P01),2023-06-08,0.024,FALSE
L02-246-1 (L11P01),2023-06-09,0.029,FALSE
L02-246-1 (L11P01),2023-06-10,0.028,FALSE
L02-246-1 (L11P01),2023-06-11,0.026,FALSE
L02-246-1 (L11P01),2023-06-12,0.026,FALSE
L02-246-1 (L11P01),2023-06-13,0.027,FALSE
L02-246-1 (L11P01),2023-06-14,0.024,FALSE
L02-246-1 (L11P01),2023-06-15,0.03,FALSE
L02-246-1 (L11P01),2023-06-16,0.03,FALSE
L02-246-1 (L11P01),2023-06-17,0.031,FALSE
L02-246-1 (L11P01),2023-06-18,0.03,FALSE
L02-246-1 (L11P01),2023-06-19,0.027,FALSE
L02-246-1 (L11P01),2023-06-20,0.023,FALSE
L02-246-1 (L11P01),2023-06-21,0.024,FALSE
L02-246-1 (L11P01),2023-06-22,0.028,FALSE
L02-246-1 (L11P01),2023-06-23,0.025,FALSE
L02-246-1 (L11P01),2023-06-24,0.027,FALSE
L02-246-1 (L11P01),2023-06-25,0.025,FALSE
L02-246-1 (L11P01),2023-06-26,0.024,FALSE
L02-246-1 (L11P01),2023-06-27,0.024,FALSE
L02-246-1 (L11P01),2023-06-28,0.024,FALSE
L02-246-1 (L11P01),2023-06-29,0.023,FALSE
L02-246-1 (L11P01),2023-06-30,0.024,FALSE
L02-246-1 (L11P01),2023-07-01,0.028,FALSE
L02-246-1 (L11P01),2023-07-02,0.023,FALSE
L02-246-1 (L11P01),2023-07-03,0.025,FALSE
L02-246-1 (L11P01),2023-07-04,0.024,FALSE
L02-246-1 (L11P01),2023-07-05,0.024,FALSE
L02-246-1 (L11P01),2023-07-06,0.024,FALSE
L02-246-1 (L11P01),2023-07-07,0.025,FALSE
L02-246-1 (L11P01),2023-07-08,0.026,FALSE
L02-246-1 (L11P01),2023-07-09,0.023,FALSE
L02-246-1 (L11P01),2023-07-10,0.024,FALSE
L02-246-1 (L11P01),2023-07-11,0.023,FALSE
L02-246-1 (L11P01),2023-07-12,0.024,FALSE
L02-246-1 (L11P01),2023-07-13,0.017,FALSE
L02-246-1 (L11P01),2023-07-14,0.024,FALSE
L02-246-1 (L11P01),2023-07-15,0.026,FALSE
L02-246-1 (L11P01),2023-07-16,0.023,FALSE
L02-246-1 (L11P01),2023-07-17,0.023,FALSE
L02-246-1 (L11P01),2023-07-18,0.023,FALSE
L02-246-1 (L11P01),2023-07-19,0.021,FALSE
L02-246-1 (L11P01),2023-07-20,0.022,FALSE
L02-246-1 (L11P01),2023-07-21,0.022,FALSE
L02-246-1 (L11P01),2023-07-22,0.024,FALSE
L02-246-1 (L11P01),2023-07-23,0.025,FALSE
L02-246-1 (L11P01),2023-07-24,0.024,FALSE
L02-246-1 (L11P01),2023-07-25,0.032,FALSE
L02-246-1 (L11P01),2023-07-26,0.021,FALSE
L02-246-1 (L11P01),2023-07-27,0.021,FALSE
L02-246-1 (L11P01),2023-07-28,0.023,FALSE
L02-246-1 (L11P01),2023-07-29,0.027,FALSE
L02-246-1 (L11P01),2023-07-30,0.023,FALSE
L02-246-1 (L11P01),2023-07-31,0.026,FALSE
L02-246-1 (L11P01),2023-08-01,0.024,FALSE
L02-246-1 (L11P01),2023-08-02,0.024,FALSE
L02-246-1 (L11P01),2023-08-03,0.026,FALSE
L02-246-1 (L11P01),2023-08-04,0.027,FALSE
L02-246-1 (L11P01),2023-08-05,0.026,FALSE
L02-246-1 (L11P01),2023-08-06,0.028,FALSE
L02-246-1 (L11P01),2023-08-07,0.025,FALSE
L02-246-1 (L11P01),2023-08-08,0.027,FALSE
L02-246-1 (L11P01),2023-08-09,0.026,FALSE
L02-246-1 (L11P01),2023-08-10,0.029,FALSE
L02-246-1 (L11P01),2023-08-11,0.027,FALSE
L02-246-1 (L11P01),2023-08-12,0.028,FALSE
L02-246-1 (L11P01),2023-08-13,0.029,FALSE
L02-246-1 (L11P01),2023-08-14,0.028,FALSE
L02-246-1 (L11P01),2023-08-15,0.027,FALSE
L02-246-1 (L11P01),2023-08-16,0.025,FALSE
L02-246-1 (L11P01),2023-08-17,0.026,FALSE
L02-246-1 (L11P01),2023-08-18,0.029,FALSE
L02-246-1 (L11P01),2023-08-19,0.032,FALSE
L02-246-1 (L11P01),2023-08-20,0.048,FALSE
L02-246-1 (L11P01),2023-08-26,0.033,FALSE
L02-246-1 (L11P01),2023-08-27,0.029,FALSE
L02-246-1 (L11P01),2023-08-28,0.024,FALSE
L02-246-1 (L11P01),2023-08-29,0.027,FALSE
L02-246-1 (L11P01),2023-08-30,0.028,FALSE
L02-246-1 (L11P01),2023-08-31,0.028,FALSE
